text,category
"Navigating trade tightrope: US juggles tariff politics and global market trust - Times of India <a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxPSGRiS3NBTnRQMV9LWURGRzBNeDhtckpIOVo1OFFrU3BkTExSMXpPeXc3S0owTm4zOVVILWhzZU4tcm9ndlIwZW1fMmd3S2QwVlJvM1BwMG8wdkhWalE1Qkp5aFpJTGhLWHltOU9pTWxISzdWRXZlLXhuUnY5ZFBOMFl5cWFpdmZvZXFpOThabkllai03VU5Land5V1RYOG02dVpFQzdmdzliUmtIM1RpOW92TDF3VTgxajBOb0pkRjdqbnJOaENsa2x2V25NSlpmY04tU3REb2ZwVG9pcFIycC130gHnAUFVX3lxTE05Uk1NdlVtX0pmb2RNbjVMb3FuTnF4RUg2emNEQmVmS2MzZDJrNlVDcjB0VnRWcENyN2VqR244ZkdPQmx5T2cxTVRlWWdQcW41ZzZHc0dMRDEtSHNtT2tNMnlJX2pQZ3U1RkxVbk1PV0dCVGtQSHc0VExMTklvYXNETXZzZTF6ejNFUkY3Y1h3dDRKb3pwWldKSVVXaXJzeUZ6cmRVcmZLTXVnLUdSRzBrU0xzMzRlSmVhNmI2ZVhWXzZXdWdDS2lIZE42dWF3NTlodDFxYWdGbkRhQmRxa2NWRXAzazFPNA?oc=5"" target=""_blank"">Navigating trade tightrope: US juggles tariff politics and global market trust</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>",Politics
"Caste census and the politics of categorisation - Deccan Herald <a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxQZnNaVlVoOFk2X0JJbXUyai1zcGx1Vml4SElxWjZfSnFuV0RrS0YtS19jQVR0RmtaeHhIQkRQRWtnOVZYQjlrVVRWcFpFeVI5YzRoSEhBOS1wMU5SaXB3X052Uksya2xPa2wxbFUyZ0tRZkdYaklxSmc2Tm9GbDN4ZF8wUzVuSWFLTXlzREpvTnFEaU9IZ0Y0?oc=5"" target=""_blank"">Caste census and the politics of categorisation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Herald</font>",Politics
"Kashmir Conflict: Grief, Memory, and the Politics of Mourning - Frontline Magazine <a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxNV3IyWmNqYlEwa1djOS1KY1pURlBpX3pOd0JWbEExNjFRODdpYVJld09hcnhXdTFodTM2UGFiUDlxZmNIbE9ycUJfY0dsLS1tSk9MRldmSnhGdVBKT3MwQ2YzVkN6aU1MVzVzekdBYWdsdnMxZW5mTlZYOXlVMEc1UFlLd1VIQkw3c0VJVFhObGF4djdtcHUxRHU5dkxIQdIBpAFBVV95cUxNNC0zazRNZHB4elY0ZjF5UW1wT0hNSUhxOUg5Vm9pODQ2MmZ5TXV6Umd2QU9LR3AyX3U2NEdxZHFsTklsNmlxeGNtUEhIbnQ1SGV5ejFCbzA1c3l6VGlGTFRESFFoc0p2alNJcTNIX3JWeTYzaHJOTEZJWklQaXdqUVV0MGM0aTFUaVdTSEdFS0lzRV9CbVcxUW92SVhKc0JLeFBITQ?oc=5"" target=""_blank"">Kashmir Conflict: Grief, Memory, and the Politics of Mourning</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Frontline Magazine</font>",Politics
"Japanese women have long sacrificed their surnames in marriage − politics and demographics might change that - The Conversation <a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNQlZTTGlPRlEtTjFDMDRDbmhZNW9OZG5PQUgxdjl2RnJMWFp2ZnV6MkROaFl3bG5GRTBpTHZTTFRoTk9MZl9jaDc1ZW5WTEhZZEF0WUtTNGtDNjhSNlF4VjhWRnp4eVJldmNHdzJsZXA3OUJJOVYzWkRGckRkYU01azVrN3JpTkduMU9Gd2M5U3YxZDhpTm5KQWVhaGxCLTN4ZFVGN2U2bUhUN3pnVnRFMWhxVnNlTDA5WHpJOTM4ZXhtd3dsclpDeUNaMTZGRkl3cjFBUndiN0U?oc=5"" target=""_blank"">Japanese women have long sacrificed their surnames in marriage − politics and demographics might change that</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",Politics
"Trump took the US economy to the brink of a crisis in just 100 days - CNN <a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxPc0trYllqT1JUTlZHTkRMSG5EMnhUd0NJUlJ6RVoyT2lZaTAyRW5mLTlsMXRDbHdDWno3TXdjbkVBTWpIaDdxbklqLWpUc1BpckE1UXQ2SnREbngtLTBmY0dGa3RaWFJTRzB4aUJkWUVTYjhxQl81OVhRc0hmUjR4RndVOXBGSVhaZFJOWVh30gF_QVVfeXFMTi1kT1EyTC03WmI0X09rM1ZNLU15WFZ5aWVjc0VRbVNudFJZLTBnS0NSenZDTkFnSnJiU3Bway0xdzJVUHUtQTk2WE5hb0w1cnFGSkZRWVJGSHZMR3Z1ZnVnUGI0RWV4dGoxYmlnREwxWlhveE5tcTAwU1FBNzRONA?oc=5"" target=""_blank"">Trump took the US economy to the brink of a crisis in just 100 days</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"The social, successful and the supernatural: what makes a politician charismatic? - The Guardian <a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxQM3RMTjBFVTltVXdYY0RwQ0VVZ3BRc0dxNWVlelR4OVpkWXhQa2NPRjVyMEZoVWVZVWxPY1hNVkJ4QlMxQ01JU3VSTDZLVDJybUU3WlVRSFVoOXRSSGZYaENfNGpMRTB3SGJuM1NoVFhWZG4tcURfOF9PZmVrdmktRnVSbVR1SVR5NVl6aHQwUjV2NDdmWDhzWUFBaktVN3htMF9Idm44MG0tdUxqZVdpcWNrOVREOTBDOW1aNk16Qk1fMkh6NWc1aENOYS1sQQ?oc=5"" target=""_blank"">The social, successful and the supernatural: what makes a politician charismatic?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",Politics
"Members of banned Jamaat-e-Islami launch new political party in J&K - The Hindu <a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxPbWwtUkZTQ19zOC1UdWhzS1BLRnBxczlVTm95b0JobS1EYU5CY0k5QlV3QXE4bEE1ajR1MWs4N0tzTVlBWEhNR1RCYzhHbTkta1Y5R1FqSXM1QVhoMXh5a014dTNuUWNuWTJBYkhLTUJSd005RkRVZWxvd1B6MWZnbW9TYmF4LTNGblpxbXRtMHRLY3BUTUNOek1yVmY2V3g1Z2lZVjR2aU1Wa0FWUWctd3RzbnVDd0F1NFRGQVVwY1VsUzMtZEk3eXN2UXA5UFBUOGJWbURkT3VxamPSAeIBQVVfeXFMUE5BaFJUNGN0d1JZa2lNNUxBeElGbDlnVm1JTHVEQUhTZTc2NjJWbDdGUE5FSnZqMjNpTmFmY20wX3VwQUI0NnRfQW5vdTRXeUw0Y2NtWHFsOHFVY2dHUkNZcE5OSi1wd3k0bzhDaVhyWHpyd09lRUhnVGkwa0Y0YVZSNnFjZHZhT0ZsMmgwM01oWXBadUVhYlVUcmpvR01jaGtibFNzMXA3dDlVbXRlRTlCLXhnSDJRdnRiQlFPRmdzekpQbmpLbHhVYWNoaExtSW1hakRISXdER0dqQ29QNmI1QQ?oc=5"" target=""_blank"">Members of banned Jamaat-e-Islami launch new political party in J&K</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>",Politics
"Social media influencers blur the lines between political content and campaigning, potentially affecting elections - The Conversation <a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxOMlpJM2VRTmRnc1ItSEhiTDd3aXdhN0FIaWtyalRZTXhrMHByU0tNX2JQVl8xSFBnbndjOUhlc0JkUV9PNXBQbVBaQ2t5MzlSQ21MdGR0bkhMY0Y4eWpxRnp2dU9mMWEwQ3B5MEFnc2NUVUFWemdUN1NyX2hkOTB2Rl9oajRuSUtmT1RmS3RzTVpOVEJFOHluWlQxX2twUFlhdklrWFF1T1dfSEdzblVjSVlyS1pXMmhvSjNXa2c4bmdUSWlGaWRhWmdNenRmdi0zSE12TGpvQkRmZHpGTFNVTGlB?oc=5"" target=""_blank"">Social media influencers blur the lines between political content and campaigning, potentially affecting elections</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",Politics
"Rwanda’s genocide: why remembering needs to be free of politics – lessons from survivors - The Conversation <a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPMU5mR0VnRVVfWUxwaVJ4bFVNM245Z1MxeWQwTnh2cG52Zzg5bEMxMXVwOGdHZkdsejBVdzZQMS1SUlpLNnBQLWRmcUd4RG1STWRscWl1NkhGUlgtckRscEppclhTMUF4NjIwcWtmV05zY1htR0RDdGVVa1ExT0xQYXhYYXBoZm9RcktETGRzbVpVLWpQZ3VnOXZTSFIwUXNmV3Y5YkN1ampZaHNCNkhhTmZscU1mQldOOHJZ?oc=5"" target=""_blank"">Rwanda’s genocide: why remembering needs to be free of politics – lessons from survivors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",Politics
"What the Pope Told Me About Politics - The New York Times <a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTE42bjhVemRNZkEwZnN2Rzg1S1FONFBVaXA5dVBYOE9aa3JkdzVLYjE4clRsWUpOTVpweEFISHd0UUhxTkFWNW5xNEoxRjNMWkU4R2U5WWpST1R4N2RNclM3TFNUOGZBTDRHbFRDT3RnOA?oc=5"" target=""_blank"">What the Pope Told Me About Politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",Politics
"Facts and figures: Women’s leadership and political participation - unwomen.org <a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxNTHpmalZLd193RDRuYnRPRWd3dXMtaWZtbHpianJKVG9ZMzl4ZjRxVDF0bVM4N0pva0c4bmtzWHIzemc5aGhOZDBFSVZHSEQySWUyU2Zsd2w3ZVpNUXp6MTJ0MEdQR1lrY1ZaSU1kSjROQmtyNl90cEV0U3J5U185MmZaMkQxLXV0dXoxYW1tR204SDVmNWhvMHJkUXkzd3RFZmZnSFNsdkFEb2F3MW16Qmp4RGEtbXpa?oc=5"" target=""_blank"">Facts and figures: Women’s leadership and political participation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">unwomen.org</font>",Politics
"Canada’s Political Landscape Upended by Trump, Trudeau and Tariffs - The New York Times <a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxPQy02TlNSSWt6UVdFWGJWUW4tRXBWd0xvSlZ2TXdJVTZKNWpxLTU4N21uVlk2WTgtUF95V2hscHN3LS1Nd014ODFoZ1NrQ2daTmltU3Q4TjZSNXNpaUZkd0MyUDFYS2JfWEY0T3YtSE0wWE5rSUZFZEZBajNCdGlEcGpHRQ?oc=5"" target=""_blank"">Canada’s Political Landscape Upended by Trump, Trudeau and Tariffs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font>",Politics
"Fibs and exaggeration have always been part of politics – but who knows what lies are now being pushed online? - The Guardian <a href=""https://news.google.com/rss/articles/CBMi8wFBVV95cUxNcUlXMzF6X3VSdEN0b3UzYVE0ZHJPTE5lYXluQ083MEpCcElQTE9zVnFYZ0p0NktGa2VJX1ljMUlmdF9NaXU3cXNmdjFlN1JtdllDNlFSbWNxVERlUnQwUFpLaXpVM0VfVnBkZjBCX25fQVVHejFXWjFVZGtkdEtkdWozUi1sYTdIaUFYenNMaldnSWMwQ2Y0VlNOSjdDeldFbU4tcHVwM0Q3bEdPc1pQVENKUWlxaGdDQVk5cGVJTVJJbGczVGhSNEhsZzUwWUVEbERRVDJ5YzdyUUt1ZzFlMnhGSDdWX2MwMTZ0dDQ4MDFvVms?oc=5"" target=""_blank"">Fibs and exaggeration have always been part of politics – but who knows what lies are now being pushed online?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",Politics
"Polish city of Kraków takes action against politician for claiming tourists in video were immigrants - Notes From Poland <a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOU1BrSGRqaFZqV2JmUkJVR0I1elJmaGhTMnR5ajFqTnd1SDY3RFhzTkZQVVpSY0NnWTV3NjFnU2FYX1NIbEU3N2FWbzc2OGt0aUVxRjhLVm5udlBqVi1CN2JJbEhxSDVlM1RsamtPY3NUancxbWRhcFpPQU44LTYzc0VjZ004RGdmV2IzNENmVzdnbDZpU2pNdEVHbVliRlJ0TEQ5V0Y2bjJ5X1lRU1hJZkIzOHlDaTl1d0M1b2o0SndlakU4RXpWZ0Q5WW0xb1FXZEJDSW53?oc=5"" target=""_blank"">Polish city of Kraków takes action against politician for claiming tourists in video were immigrants</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Notes From Poland</font>",Politics
"Starmer claims voters being ‘conned’ by Tories and Reform UK as parties are planning a coalition – UK politics live - The Guardian <a href=""https://news.google.com/rss/articles/CBMi9wFBVV95cUxPUkVsY3hfaUE3aTMwNWIzMXBPTUw4blJDLVJPbVpOSG9RalhOdWZNR2NXYXVnVHNkd1MzNXpjR2JXSmRmb0Z1a3lsT1pGUDhfRHc2amdIZzl1dWxSbFB3UDYzcE04WFJ0cWhmYWE4bVh1ZXA3dU03V05xeklUbDhTVDdCanVGTVQwNFVyY3djb2ZweVVVZDZjOWpHWVlZTW40UmU0XzlidDdLaFFNdVo2X2NKajVjSEJGNU1PdmUwR0xKSllOWHRxbTRtOWRYdmZUVTZMY1dWOFg3bDBSVWh0LTRPMnRMeU9SbTNhQUpzUUhIcl9XWGtF?oc=5"" target=""_blank"">Starmer claims voters being ‘conned’ by Tories and Reform UK as parties are planning a coalition – UK politics live</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font>",Politics
"The nation’s cartoonists on the week in politics - Politico <a href=""https://news.google.com/rss/articles/CBMiogFBVV95cUxPTmVVMDdWc2NzVzhBNHdUUVZPb3EtX0ZvWjQtcDRBQlppcW43ZTRaTzlUQmZNbjlleGF3OEtIdEdsTUphWktaOW5SN2V4ZWxvOWRic0dOLUJtVGppVWk2TlQyVXBBN2dNaDgzYWFWWmZ6emI5eEFER2Z0S0RrU0g4UE56QXBuTWRjdUQ0NjZOZFA2SE1VZnc0clByRWRzNjNYT0E?oc=5"" target=""_blank"">The nation’s cartoonists on the week in politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Politico</font>",Politics
"How coincidence and diplomacy drove a consequential meeting between Trump and Zelensky inside St. Peter’s - CNN <a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxOOEZjT1pmc2NJQ1I3MGFDLXdNcEsyd2pHUDd2STMyU3A0S2h0UzFnRjZvQ21qRVRBVzN6cWFNNzUtcE5KZ2JDbHV6VXNGNExyUGFxdHgtNTJLN2dSUW93eVlZdHlYOF93aXBMazQ2X0J1TzZLcHNjRkg1cFQ2eVkydjU2YkhQM3BhOGRZcNIBfkFVX3lxTFBhazRpUzlQejhYZGhlVFNhS2ZYbGMyRW5ZY2JDYm9XcndiYndRb0EyZUpxaHg5RDVCZE1naXJRY204cmd1ZDdFOGVUdy1UaFpkcGw4S2xWWkt3dGp3enF0VWdFS3IyWmpadnphc2tNWEgwQmpyWW9lTlNaTUVLQQ?oc=5"" target=""_blank"">How coincidence and diplomacy drove a consequential meeting between Trump and Zelensky inside St. Peter’s</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"American Battleground: How Trump’s big bet on tariffs went bad - CNN <a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE9EblpmRm8tYmxLVmhyQ0Q3dWc3T2tNM012VFdnVXlnQkpPSWxBY1Mta3Znbm90b09mbEVSbUp6Z2hGSVJFN0RFVVVZRDFhelhrcklybXU2NW4za1B3c1pxeG1rMEhuMElBN1lBSUFfc1lPVXpSTUdRTS1xaEhxaFnSAXZBVV95cUxQb0lFTVdnU19TWk9reW8zckZDZ1hRTkU1Y28yWkk4NFNQb2cwZnZWS0E5VEFQOFQzYjV1QzJrTU4ybTN1ZmwyLTJNMVhMTHhGSkUyY28zSjRWYWJRckVMQS1ZM3Vid212cUlKR3JKRzFDWUE3OElR?oc=5"" target=""_blank"">American Battleground: How Trump’s big bet on tariffs went bad</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"Live updates: The latest on Donald Trump’s presidency | CNN Politics - CNN <a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxOTm1udE1DSTRKQnR4QW90Q1hYRV9aLWZKX1M1VG1NZjhsN1BRbjM0TEdycThfbC1OUVM3NmFNbndjRkd4SnpicU5Nd0U1dXQ4b3J3LVlrOC1DYnMtVFBFYi1ZUmRiLVA1YkEyd2g0SDlKaGw3WkxLbGJEUTJGWVJXSk93MlpYYXM?oc=5"" target=""_blank"">Live updates: The latest on Donald Trump’s presidency | CNN Politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"‘Things better change’: Arizona voters express reservations about Trump’s first 100 days - CNN <a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxPSzZaN002Qy14emZZZmZZMHhrZUhzZG9sUUxWTy1oNmJDVVZxbEwxbmRWdEVmVnEtcnM1NnlRQ010QUxzZlNnbjByOG4tWEpJVUh6dXZVUjNNelBhdXVVRkFYMURfSW1IR1RieGlzazVmSmotVTExekhScFl6RjBWbERScjZYWXNrVFE?oc=5"" target=""_blank"">‘Things better change’: Arizona voters express reservations about Trump’s first 100 days</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"Tundu Lissu - the fiery Tanzanian political survivor pushing for reforms - BBC <a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE1WUHdfb3VKOEFOV2FwYUhSMU5IVng0Z0pmd1N4a1o5dnJza0d1RGhpamVSanRYY0FEaGJVN1NXa3RyckdNQm9GZVhuOHl0SnB5Y09CV0psQ1FyQdIBX0FVX3lxTE5sV01tZUdBaW5KRmwwSkRjbU1hWncycFl1VUZaajhrdGpXN1BwN0JDWTh5TEc1TGQxaHR6TUZRcWtieHIxN3VKRi1qeHRJaF9qOUVaU3Jsc1prN1pDZE9Z?oc=5"" target=""_blank"">Tundu Lissu - the fiery Tanzanian political survivor pushing for reforms</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",Politics
"Women in politics: 2025 - unwomen.org <a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxNLWtpWXVyZ3pjWTZKMlhNS0RKZnFGcGR6aHgtUjc2azRjcFhFM3YxRUdIdTFPTnpTdWlUalhQaG1Tb2ZJcnV6WEk3dXNCZjFZQmNTelR2MmdjcVFGTUVGdlQ4NFpuMkMzRkUwZWp1SnlzZlJiNXhBZEZCZnZBTXNfRWlFUTI4bnhBWUdCSTVPa0JuUzUy?oc=5"" target=""_blank"">Women in politics: 2025</a>&nbsp;&nbsp;<font color=""#6f6f6f"">unwomen.org</font>",Politics
"‘Just never been anything like DOGE’: Inside Elon Musk’s turbulent takeover of government in Trump’s first 100 days - CNN <a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQdTJ4UElfalBneS1kZU11TVRxdDYzM29yTDNDbEx0NDRBd0NQU0tTOXptX3N5LU83UHo0Y2pfUVgyZ242N1BmcTI4bTJ0d2tkcVVpR2hiN0JyQjh5QjBKNF9wckZOYlJCOFIwVXpUemgyZUt1WDRQbExsRGpwX2p1UDFGZG02a2pua09SX1NNMXhhZzN0NVI4N0JoUHhNS3gtM2NCclJpVUVFWU3SAZwBQVVfeXFMTU9WMnhaTzZRTXlKWC1EanZXV0JZWnJvQ0gwcXVtUmFuakl2ODFoNUxoX21oRk12M19HdjlOVGJMdTRReW00MWg0eXlFRlBNUGU1U2g5Y1pqUXVkVDlpdzhCeGRtQnZTNzBFUXE3VDRhVHAzRU5zMkJEM0JXSl9LbE40WVF1SkVaWHlNbGhXc0E2OE5LbV96TUZ6MGhv?oc=5"" target=""_blank"">‘Just never been anything like DOGE’: Inside Elon Musk’s turbulent takeover of government in Trump’s first 100 days</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"Smerconish: Are Hitler comparisons to modern politicians ever appropriate? - CNN <a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxOc1pncjdIY203SmdNV2M1VFQtT05GOFJIR3JTVVJtdE9QaXN4OUVXMVBSU3kzeDRIVXVzTmItdVpWZVZUbWxqbWN0R243b2hHTWpHcV8zZnlhdDJTWTdEaU1TT0tQNHRzUEJWcWhGYmlaOUFtdEo3Mm01d1phd29Pdy1YQ3J6Vmx4Ml95UTB4ZkZlclhYYjEwVkxYUjBJUk5MZDljNldTaUlnWDU0elUtdQ?oc=5"" target=""_blank"">Smerconish: Are Hitler comparisons to modern politicians ever appropriate?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"How racialized voters are reshaping Canadian politics through digital networks - The Conversation <a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxPdGo3WXpMamw4X0lDcVBWdDF1czZXM2hsOGZrX3J6dzdncmhPUHRzUmIwRVR6c0d1OGM2R2RaLWg5bFRybUxDajlRVmhRMThxVUtfbGhSZXZsUXdoY21FTGhWVV9FSHk2RzVKeFZYSk9rNllEelJDWXJRS3VtMmhwQl9memphM3R2eWN5bmU5X1dvV1RaY0prTFVaZUhKT3I2NzdiNFpGczJYM3JxNWtmeXQ0RQ?oc=5"" target=""_blank"">How racialized voters are reshaping Canadian politics through digital networks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",Politics
"Elon Musk’s government role gets even murkier - CNN <a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxPTEhva2Y2QTZ6LUtVZXhTVm5BdWhNMUJrNE0tMkdTeWROcG55aVR6VUhDX0VIWlc3dnlIMVlNaHM2WUVSSHhwVmxIWXpZNEVDcFJjdENiY2ZiR0lldldadVhwbVVWRUtpZGJNTTUxc0tVR1ZsQ0xrTV9ENkFkTFJ4YjdiMi0tZk54c0tiM0hQSFAzR2VzRHlfNm9Ub9IBkgFBVV95cUxPNGFmRjVrcHVGV2M4RmUxRHNzZlhFZTk0UFRLNEtWMlZfSmVGSzM3MmdPQkNtMXp6Um1SVVlnVjN4R0t5dGdPOGVMZ19uSkEza1p1RE91S0MwVDhZZWhBbGdYSHlOR3lqenFlQU5sMHFDNmZ5czM4LTVuRU5yUWc0YUROT1h3QWJSVU4yVzBNYVd2Zw?oc=5"" target=""_blank"">Elon Musk’s government role gets even murkier</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",Politics
"What has DOGE done in Trump’s first 100 days? - NPR <a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFBsWHllRHJ0Q2dIRmw2Q2RYTUJTajdTckwwRV85YlBlSHV6RVJMSEFKWmFNTE1oM3E5bGo5eEZPckVNLUNaVUgxUVBZakpfVmE3eU1PcE80eGs5UjA5UWNkRzEwcGVmR1F2dS1xT2lDY3Vpc3dHM1lPYw?oc=5"" target=""_blank"">What has DOGE done in Trump’s first 100 days?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NPR</font>",Politics
"Politics latest: PM warns of 'disaster' if Reform and Tories form coalition - Sky News <a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxORDhVQlhJN3dFV2FOcmVIN19YRXFjd0xfVjQ2MkN4b3F4ekJtbFVvMzVFVjB3eXZuaS1rRXFlRTdsaEZxdkNBUUs0aTdic1BjM3VGOHlsdFduOTZhSTdpWG5oT1pOT0tuYlZ2RzFpOUVRNTRxaGZxOHdEOEkydklFcXZGcnpUVkFELURyZWxzbzNkQVhXek5MQXRRYU1wMEh2bnNUQWRrelc1REhLbENVRUREMDVnT0tiM3R3?oc=5"" target=""_blank"">Politics latest: PM warns of 'disaster' if Reform and Tories form coalition</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sky News</font>",Politics
"Reject identity politics, says PM Wong as he calls on political parties to make clear their position - The Straits Times <a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxQMFlSc1g5NFV3VWh2QUliR0g5RTduUzZLUTFFamRLVmpGN0VLX2dMNkFub2FaYk9MUFhhUlhkLTEyWEE5Nm9YUy04QjhYTU9vY0NCRm9qbTlydVMyMnJWSlZ2d2FMZHVxVkZYaXN0ZFpLUzFLTXNfQ2kxM3VuSmFkSGlCSXQ0anBkWXpqVEg3elZTOHpzVWVVQzEyODBFeGktSEMzcWNtcmhCVjNBYTNMellaaWg4YnhJbVQ1WklyVVNGNmhsUXVyRnRGVDZaTVBTTGM1VUVILW5qQ2JBU1lDbQ?oc=5"" target=""_blank"">Reject identity politics, says PM Wong as he calls on political parties to make clear their position</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Straits Times</font>",Politics
"Bolivia’s wild politics are dragging it into the abyss - The Economist <a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxPdndoUkxldUU4Tll5WWFhaElDbUNOUmlEN0daRmRzWk9QZDN2VTJDX2JORTN0Wjcta2RMaU9Tb21EbVVwVklRRDZwZlYzOUtPaGRSbU9ZZ2k1dkc1aVFRMEF2c2tra1lTREhnLTBCdU5lR3l3RGFkMm9GcE11MTJ1Vm9GRHlhcTBCbVBVbmFZRkFDVTE0VHJfQ0ltd3dKc203amxZdXVR?oc=5"" target=""_blank"">Bolivia’s wild politics are dragging it into the abyss</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font>",Politics
"Politics - The Economist <a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTE02RWhoNmdPWW1iWXhzaUY2YVdOcVFucE0ybU90VHl1MnVXcGc3akMyenlkcURtcWQyUE5ZZHBxNDZlejJvY2ZwUkdPRkJEbzlTbjVaWnlkOWFWSF96bVpJMmZqVHBNS3M2WGJ5M1FvWnNOQUU?oc=5"" target=""_blank"">Politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font>",Politics
"The unravelling of civilization: Egocentric ideals and world politics - The Jerusalem Post <a href=""https://news.google.com/rss/articles/CBMiV0FVX3lxTE1Hb3M4TGQzZDFURTItQ2h3WkliMV9acFQtcFJibzljdzM3NkhvYWlyQTRFZkc5WDZvZWdxSzgxQ1JpelI1RTBYZVMxRm1CbmpCQU1hd0d4OA?oc=5"" target=""_blank"">The unravelling of civilization: Egocentric ideals and world politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Jerusalem Post</font>",Politics
"Stay out: on Georgia’s politics - The Hindu <a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxOOFFFcWNqNU0zZ2d3VUg5TjJMSk1DUjZFTnBkWElycU5kZjJzTC1RVTJMSk8wR0ZjdzVJOFZCc0tKb05DeGZUSlV6VGViVXhUMkswRUNQQ2RKVmFnUmxRNzNIdC1FZTJXbDJkQ1k2ZmtUVDZKSUt1eUROcEN2UEM1NDZBcGpaczhkQzZRakRhcm5OcjIyVmo00gGeAUFVX3lxTE1udHRDM2xTR0p4Z0M1ZHNMSzdsTWNDbjZhS3ViaHM2Qk1SbmdaVmtpWXFta2I1R2VSdVMyVUNvdkIxbDk1TEpMakNKb1RpaExiNEFlOFhHS1hPTWtmYThKYlhidC1LOHVrYnp1dWNJYk5lUi16X3ItTUZzSjQ5WVk0bzJ5LS1yckZ3Wlh2VXlsQ2t0ZE5sc1JlYmpBVm13?oc=5"" target=""_blank"">Stay out: on Georgia’s politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>",Politics
